Serial number,Datum ID,Session ID,Data format version,Firmware version,App version,Date / time local,Timezone offset (mins),Date local (yyyy/MM/dd),Time local (hh:mm:ss),GPS lat (ddmm.mmmmm),GPS long (dddmm.mmmmm),GPS speed (km/h),GPS sat count,Timebase (s),Status,Battery remaining (%),Accel X,Accel Y,Accel Z,Tape position,Flow setpoint (mL/min),Flow total (mL/min),Flow1 (mL/min),Flow2 (mL/min),Sample temp (C),Sample RH (%),Sample dewpoint (C),Internal pressure (Pa),Internal temp (C),Optical config,UV Sen1,UV Sen2,UV Ref,UV ATN1,UV ATN2,UV K,Blue Sen1,Blue Sen2,Blue Ref,Blue ATN1,Blue ATN2,Blue K,Green Sen1,Green Sen2,Green Ref,Green ATN1,Green ATN2,Green K,Red Sen1,Red Sen2,Red Ref,Red ATN1,Red ATN2,Red K,IR Sen1,IR Sen2,IR Ref,IR ATN1,IR ATN2,IR K,UV BC1,UV BC2,UV BCc,Blue BC1,Blue BC2,Blue BCc,Green BC1,Green BC2,Green BCc,Red BC1,Red BC2,Red BCc,IR BC1,IR BC2,IR BCc,Readable status
MA200-0071,174344,96,1,1.1,1.4,2022-07-14T10:10:00,0,2022-07-14,10:10:00,37.99524796,23.81584412,0.5,12,60,128,100,1012,2124,-27312,5,150,0,0,0,39.21,19.9,12.02,98540,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,782788,,910759,1.713676,"""","""",920321,,753515,1.306003,"""","""",917280,,764230,1.120334,"""","""",959814,,880314,0.876617,"""","""",659038,,919222,0.506965,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174345,96,1,1.1,1.4,2022-07-14T10:11:00,0,2022-07-14,10:11:00,37.9951694,23.81586581,0,12,60,128,100,896,2228,-27516,5,150,0,0,0,39.22,19.9,12.03,98536,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,782384,,910580,1.744693,"""","""",920058,,753465,1.33109,"""","""",916776,,763952,1.139938,"""","""",959560,,880189,0.891906,"""","""",658759,,918937,0.516197,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174346,96,1,1.1,1.4,2022-07-14T10:12:00,0,2022-07-14,10:12:00,37.99530834,23.81592804,0.6,12,60,128,100,892,2244,-27732,5,150,0,0,0,39.21,19.9,12.06,98528,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,782587,,911111,1.775692,"""","""",919892,,753502,1.352447,"""","""",921108,,767700,1.159185,"""","""",958681,,879509,0.906252,"""","""",658749,,919011,0.525386,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174347,96,1,1.1,1.4,2022-07-14T10:13:00,0,2022-07-14,10:13:00,37.99527067,23.81589133,0.2,12,60,128,100,944,2172,-28891,5,150,0,0,0,39.22,19.9,12.09,98524,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,782837,,911693,1.810172,"""","""",919990,,753788,1.378311,"""","""",921302,,768047,1.181526,"""","""",959059,,880048,0.923228,"""","""",658637,,918921,0.537868,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174348,96,1,1.1,1.4,2022-07-14T10:14:00,0,2022-07-14,10:14:00,37.9952839,23.81592464,0.3,12,60,128,100,888,2300,-27508,5,150,0,0,0,39.22,20,12.16,98524,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,782697,,911885,1.846928,"""","""",920106,,754065,1.40555,"""","""",916389,,764100,1.203519,"""","""",958611,,879791,0.941664,"""","""",658536,,918918,0.549297,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174349,96,1,1.1,1.4,2022-07-14T10:15:00,0,2022-07-14,10:15:00,37.99528337,23.81591773,0.1,12,60,128,100,870,2325,-26550,5,150,0,0,0,39.23,20,12.17,98540,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,782541,,912006,1.882934,"""","""",920359,,754521,1.434803,"""","""",920694,,767895,1.227993,"""","""",959081,,880380,0.959843,"""","""",658620,,919125,0.56155,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174350,96,1,1.1,1.4,2022-07-14T10:16:00,0,2022-07-14,10:16:00,37.99524045,23.81584412,0.2,12,60,128,100,876,2584,-28516,5,150,0,0,0,39.23,20,12.17,98536,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,782270,,912067,1.922718,"""","""",920347,,754711,1.461542,"""","""",920263,,767723,1.252317,"""","""",958850,,880345,0.978225,"""","""",658519,,919071,0.573734,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174351,96,1,1.1,1.4,2022-07-14T10:17:00,0,2022-07-14,10:17:00,37.99522072,23.81584203,0.1,12,60,128,100,996,2276,-28516,5,150,0,0,0,39.23,20.1,12.19,98520,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,782264,,912367,1.954886,"""","""",920085,,754659,1.486099,"""","""",920377,,767965,1.272445,"""","""",958927,,880563,0.995773,"""","""",658491,,919169,0.584777,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174352,96,1,1.1,1.4,2022-07-14T10:18:00,0,2022-07-14,10:18:00,37.99526232,23.81585604,0.2,12,60,128,100,804,2196,-27163,5,150,0,0,0,39.24,20.1,12.2,98524,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,782285,,912696,1.990039,"""","""",920185,,754940,1.511837,"""","""",915797,,764303,1.293844,"""","""",958865,,880631,1.011514,"""","""",658599,,919406,0.596962,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174353,96,1,1.1,1.4,2022-07-14T10:19:00,0,2022-07-14,10:19:00,37.99529767,23.81588,0.3,12,60,128,100,1033,2204,-29587,5,150,0,0,0,39.25,20.1,12.21,98528,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,782111,,912779,2.023175,"""","""",920472,,755341,1.535451,"""","""",916018,,764646,1.314354,"""","""",959469,,881335,1.027679,"""","""",655874,,915699,0.606182,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174354,96,1,1.1,1.4,2022-07-14T10:20:00,0,2022-07-14,10:20:00,37.99523914,23.81580102,0,12,60,128,100,912,2284,-28516,5,150,0,0,0,39.25,20.1,12.21,98520,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,781438,,912334,2.056318,"""","""",920225,,755333,1.559263,"""","""",920161,,768247,1.334678,"""","""",959104,,881116,1.042545,"""","""",655755,,915650,0.619396,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174355,96,1,1.1,1.4,2022-07-14T10:21:00,0,2022-07-14,10:21:00,37.99517268,23.81579071,0.1,12,60,128,100,908,2148,-28460,5,150,0,0,0,39.26,20.1,12.25,98528,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,781377,,912484,2.086776,"""","""",920304,,755576,1.582515,"""","""",920195,,768443,1.353746,"""","""",959252,,881399,1.059139,"""","""",655799,,915845,0.630321,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174356,96,1,1.1,1.4,2022-07-14T10:22:00,0,2022-07-14,10:22:00,37.99518049,23.81579322,0.1,12,60,128,100,1008,2395,-29250,5,150,0,0,0,39.26,20.1,12.25,98528,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,780940,,912309,2.117827,"""","""",919837,,755349,1.603973,"""","""",915322,,764520,1.37161,"""","""",958903,,881220,1.073224,"""","""",655494,,915474,0.639209,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174357,96,1,1.1,1.4,2022-07-14T10:23:00,0,2022-07-14,10:23:00,37.99529862,23.81588656,0.6,12,60,128,100,1076,2316,-29800,5,150,0,0,0,39.26,20.1,12.25,98516,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,780412,,911953,2.148622,"""","""",918948,,754795,1.627958,"""","""",914974,,764389,1.393037,"""","""",958423,,880901,1.088905,"""","""",658198,,919363,0.649963,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174358,96,1,1.1,1.4,2022-07-14T10:24:00,0,2022-07-14,10:24:00,37.99527848,23.81587088,0,12,60,128,100,976,2236,-27812,5,150,0,0,0,39.27,20.1,12.26,98524,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,780667,,912542,2.180009,"""","""",919181,,755167,1.649463,"""","""",919485,,768300,1.414114,"""","""",958782,,881372,1.104426,"""","""",658422,,919747,0.659015,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174359,96,1,1.1,1.4,2022-07-14T10:25:00,0,2022-07-14,10:25:00,37.9952457,23.81580651,0.2,12,60,128,100,768,2124,-26691,5,150,0,0,0,39.28,20.1,12.27,98528,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,780586,,912735,2.212638,"""","""",918849,,755077,1.673227,"""","""",919273,,768277,1.433092,"""","""",959427,,882097,1.119769,"""","""",658334,,919740,0.671112,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174360,96,1,1.1,1.4,2022-07-14T10:26:00,0,2022-07-14,10:26:00,37.99525362,23.81591672,0.3,12,60,128,100,945,2454,-28029,5,150,0,0,0,39.27,20.1,12.26,98520,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,780643,,913112,2.246767,"""","""",918979,,755366,1.701349,"""","""",919522,,768636,1.45582,"""","""",959657,,882468,1.136946,"""","""",655526,,915947,0.681171,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174361,96,1,1.1,1.4,2022-07-14T10:27:00,0,2022-07-14,10:27:00,37.995287,23.81585717,0.1,12,60,128,100,900,2362,-28304,5,150,0,0,0,39.27,20.1,12.26,98524,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,780148,,912832,2.280863,"""","""",918854,,755465,1.725412,"""","""",914868,,764926,1.475578,"""","""",959599,,882567,1.15487,"""","""",655828,,916455,0.693599,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174362,96,1,1.1,1.4,2022-07-14T10:28:00,0,2022-07-14,10:28:00,37.99526185,23.8158102,0,12,60,128,100,688,2256,-24872,5,150,0,0,0,39.27,20.1,12.26,98528,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,779769,,912692,2.313984,"""","""",918168,,755101,1.75159,"""","""",919149,,768689,1.499038,"""","""",959341,,882472,1.171988,"""","""",655655,,916287,0.703811,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174363,96,1,1.1,1.4,2022-07-14T10:29:00,0,2022-07-14,10:29:00,37.9953267,23.81587434,0,12,60,128,100,932,2316,-27247,5,150,0,0,0,39.27,20.1,12.26,98524,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,779487,,912698,2.348902,"""","""",918053,,755179,1.776851,"""","""",919152,,768860,1.520652,"""","""",958976,,882293,1.188886,"""","""",655513,,916200,0.715591,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174364,96,1,1.1,1.4,2022-07-14T10:30:00,0,2022-07-14,10:30:00,37.99529135,23.8158586,0.2,12,60,128,100,808,2192,-25947,5,150,0,0,0,39.27,20.1,12.26,98528,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,773980,,906555,2.383412,"""","""",917738,,755113,1.801967,"""","""",914368,,765018,1.542158,"""","""",958542,,882068,1.206463,"""","""",655307,,916035,0.727623,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174365,96,1,1.1,1.4,2022-07-14T10:31:00,0,2022-07-14,10:31:00,37.99528325,23.81584036,0.5,12,60,128,100,900,2124,-26624,5,150,0,0,0,39.27,20.1,12.26,98528,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,778442,,912106,2.416901,"""","""",917099,,754788,1.827556,"""","""",914014,,764891,1.563091,"""","""",957970,,881694,1.223892,"""","""",655302,,916131,0.738353,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174366,96,1,1.1,1.4,2022-07-14T10:32:00,0,2022-07-14,10:32:00,37.99537522,23.81598198,0.3,12,60,128,100,988,2328,-29480,5,150,0,0,0,39.26,20.1,12.25,98520,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,778319,,912201,2.444772,"""","""",916982,,754858,1.849496,"""","""",913809,,764823,1.58168,"""","""",957827,,881677,1.236713,"""","""",657956,,919921,0.746719,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174367,96,1,1.1,1.4,2022-07-14T10:33:00,0,2022-07-14,10:33:00,37.99534386,23.81595862,0.2,12,60,128,100,812,2428,-29247,5,150,0,0,0,39.25,20.1,12.21,98524,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,778098,,912201,2.472525,"""","""",916401,,754531,1.867771,"""","""",917972,,768457,1.599508,"""","""",957588,,881539,1.250433,"""","""",657715,,919639,0.756019,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174368,96,1,1.1,1.4,2022-07-14T10:34:00,0,2022-07-14,10:34:00,37.99532866,23.81596828,0.5,12,60,128,100,1040,2124,-28872,5,150,0,0,0,39.24,20.1,12.2,98528,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,778166,,912507,2.500017,"""","""",916199,,754516,1.889391,"""","""",917767,,768426,1.617193,"""","""",956652,,880828,1.26549,"""","""",657692,,919703,0.764328,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174369,96,1,1.1,1.4,2022-07-14T10:35:00,0,2022-07-14,10:35:00,37.995341,23.81596303,0.3,12,60,128,100,912,2316,-28400,5,150,0,0,0,39.23,20.1,12.19,98520,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,777698,,912240,2.529841,"""","""",915838,,754388,1.912773,"""","""",912833,,764474,1.636552,"""","""",956125,,880524,1.281261,"""","""",657298,,919274,0.774208,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174370,96,1,1.1,1.4,2022-07-14T10:36:00,0,2022-07-14,10:36:00,37.99534267,23.81591189,0.1,12,60,128,100,928,2148,-27516,5,150,0,0,0,39.23,20.1,12.19,98528,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,777263,,912046,2.561782,"""","""",915813,,754548,1.936359,"""","""",912607,,764407,1.657278,"""","""",956101,,880611,1.296789,"""","""",656960,,918876,0.784095,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174371,96,1,1.1,1.4,2022-07-14T10:37:00,0,2022-07-14,10:37:00,37.9952563,23.8158462,0,12,60,128,100,892,2324,-27628,5,150,0,0,0,39.23,20,12.17,98524,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,777366,,912422,2.590629,"""","""",916187,,755051,1.959365,"""","""",916513,,767824,1.675439,"""","""",955859,,880521,1.312578,"""","""",657137,,919216,0.793613,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174372,96,1,1.1,1.4,2022-07-14T10:38:00,0,2022-07-14,10:38:00,37.99535298,23.81588823,0.1,12,60,128,100,740,2016,-27224,5,150,0,0,0,39.22,20,12.16,98528,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,776954,,912214,2.620998,"""","""",915462,,754638,1.982433,"""","""",916328,,767817,1.69561,"""","""",955510,,880325,1.326692,"""","""",656948,,918997,0.802536,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174373,96,1,1.1,1.4,2022-07-14T10:39:01,0,2022-07-14,10:39:01,37.99533385,23.81588882,0.1,11,60,128,100,880,2268,-27563,5,150,0,0,0,39.22,20,12.16,98524,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,775968,,911356,2.654354,"""","""",914602,,754082,2.005363,"""","""",911463,,763915,1.716793,"""","""",954928,,879925,1.343018,"""","""",656581,,918609,0.813442,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174374,96,1,1.1,1.4,2022-07-14T10:40:00,0,2022-07-14,10:40:00,37.99525034,23.81589156,0.4,11,60,128,100,1041,2229,-27958,5,150,0,0,0,39.22,20,12.16,98528,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,775856,,911502,2.685388,"""","""",914752,,754373,2.028947,"""","""",911181,,763849,1.736539,"""","""",954727,,879854,1.357466,"""","""",656671,,918819,0.82344,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174375,96,1,1.1,1.4,2022-07-14T10:41:00,0,2022-07-14,10:41:00,37.99523664,23.81588471,0.2,12,60,128,100,971,2208,-27716,5,150,0,0,0,39.21,20,12.15,98524,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,775313,,911134,2.715532,"""","""",914167,,754070,2.051706,"""","""",910879,,763712,1.75547,"""","""",954411,,879726,1.374286,"""","""",656635,,918845,0.832054,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174376,96,1,1.1,1.4,2022-07-14T10:42:00,0,2022-07-14,10:42:00,37.99533194,23.81589687,0.4,12,60,128,100,950,2162,-27775,5,150,0,0,0,39.21,20,12.15,98524,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,774760,,910781,2.74588,"""","""",913979,,754065,2.074796,"""","""",910723,,763735,1.77573,"""","""",954224,,879674,1.388353,"""","""",656613,,918962,0.842983,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174377,96,1,1.1,1.4,2022-07-14T10:43:00,0,2022-07-14,10:43:00,37.99524283,23.81590217,0.2,12,60,128,100,863,2344,-27900,5,150,0,0,0,39.2,20,12.14,98524,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,774651,,910955,2.779573,"""","""",913833,,754149,2.098573,"""","""",910574,,763775,1.795978,"""","""",954170,,879798,1.406724,"""","""",656597,,918998,0.854866,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174378,96,1,1.1,1.4,2022-07-14T10:44:00,0,2022-07-14,10:44:00,37.99524796,23.81588238,0.1,12,60,128,100,900,2279,-27420,5,150,0,0,0,39.2,20,12.14,98520,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,774200,,910683,2.811374,"""","""",912899,,753567,2.123785,"""","""",914587,,767319,1.817829,"""","""",953771,,879579,1.423204,"""","""",656186,,918530,0.865207,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174379,96,1,1.1,1.4,2022-07-14T10:45:00,0,2022-07-14,10:45:00,37.995327,23.81595719,0.2,12,60,128,100,1025,2112,-27991,5,150,0,0,0,39.19,19.9,12.06,98520,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,773706,,910423,2.843156,"""","""",912258,,753235,2.148681,"""","""",914261,,767205,1.838369,"""","""",953495,,879476,1.439923,"""","""",656202,,918636,0.875419,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174380,96,1,1.1,1.4,2022-07-14T10:46:00,0,2022-07-14,10:46:00,37.99526161,23.81587249,0,12,60,128,100,976,2392,-29436,5,150,0,0,0,39.19,19.9,12.06,98524,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,773190,,910085,2.87479,"""","""",911969,,753164,2.172035,"""","""",913941,,767076,1.857578,"""","""",953139,,879253,1.455092,"""","""",656012,,918451,0.885101,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174381,96,1,1.1,1.4,2022-07-14T10:47:00,0,2022-07-14,10:47:00,37.99524987,23.81586486,0,12,60,128,100,854,2162,-26895,5,150,0,0,0,39.19,19.9,12.06,98516,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,773004,,910168,2.905906,"""","""",911917,,753285,2.195793,"""","""",913743,,767079,1.880031,"""","""",953217,,879473,1.471686,"""","""",655840,,918321,0.895786,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174382,96,1,1.1,1.4,2022-07-14T10:48:01,0,2022-07-14,10:48:01,37.99524897,23.81586909,0,12,60,128,100,892,2000,-26375,5,150,0,0,0,39.19,19.9,12.06,98516,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,772520,,909870,2.935623,"""","""",911463,,753092,2.217012,"""","""",913731,,767179,1.897424,"""","""",953506,,879855,1.484996,"""","""",655973,,918608,0.9043,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174383,96,1,1.1,1.4,2022-07-14T10:49:00,0,2022-07-14,10:49:00,37.99526364,23.81587785,0,12,60,128,100,736,2084,-27908,5,150,0,0,0,39.18,19.9,12.05,98524,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,772699,,910320,2.964395,"""","""",911348,,753166,2.240223,"""","""",913381,,767045,1.917081,"""","""",953276,,879823,1.502711,"""","""",656125,,918899,0.915401,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174384,96,1,1.1,1.4,2022-07-14T10:50:00,0,2022-07-14,10:50:00,37.99527901,23.81589001,0.1,12,60,128,100,904,2100,-27600,5,150,0,0,0,39.18,19.9,12.05,98520,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,772466,,910314,2.994541,"""","""",911138,,753187,2.26515,"""","""",913580,,767385,1.937366,"""","""",953297,,879979,1.517403,"""","""",656089,,918947,0.926551,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174385,96,1,1.1,1.4,2022-07-14T10:51:00,0,2022-07-14,10:51:00,37.99528408,23.81588554,0,12,60,128,100,955,2043,-28356,5,150,0,0,0,39.18,20,12.11,98528,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,772518,,910683,3.027603,"""","""",911202,,753407,2.286596,"""","""",924725,,776916,1.956701,"""","""",953553,,880340,1.533431,"""","""",656097,,919079,0.9365,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174386,96,1,1.1,1.4,2022-07-14T10:52:00,0,2022-07-14,10:52:00,37.9952895,23.81587821,0,12,60,128,100,1024,2192,-28156,5,150,0,0,0,39.19,20,12.12,98520,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,772418,,910910,3.061098,"""","""",911196,,753568,2.310909,"""","""",928229,,780029,1.980657,"""","""",953449,,880400,1.55077,"""","""",656276,,919420,0.94786,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174387,96,1,1.1,1.4,2022-07-14T10:53:00,0,2022-07-14,10:53:00,37.99527997,23.81588906,0,12,60,128,100,820,2064,-28208,5,150,0,0,0,39.21,20,12.15,98520,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,772444,,911234,3.094686,"""","""",911273,,753856,2.336818,"""","""",928666,,780539,2.001161,"""","""",953785,,880849,1.566363,"""","""",656475,,919803,0.959098,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174388,96,1,1.1,1.4,2022-07-14T10:54:00,0,2022-07-14,10:54:00,37.99528617,23.81586522,0,12,60,136,100,912,2184,-28316,5,150,0,0,0,39.21,20.1,12.18,98512,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,772424,,911446,3.126867,"""","""",911231,,753993,2.360487,"""","""",924943,,777590,2.021581,"""","""",826624,,763558,1.582998,"""","""",656570,,920048,0.97079,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174389,96,1,1.1,1.4,2022-07-14T10:55:00,0,2022-07-14,10:55:00,37.99530202,23.81588,0,12,60,128,100,744,2248,-29352,5,150,0,0,0,39.23,20.1,12.19,98520,39.44,SINGLESPOT-UV-BLUE-GREEN-RED-IR,772916,,912394,3.160381,"""","""",911527,,754392,2.383554,"""","""",924641,,777505,2.042509,"""","""",953542,,880931,1.599479,"""","""",656382,,919915,0.982788,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174390,96,1,1.1,1.4,2022-07-14T10:56:01,0,2022-07-14,10:56:01,37.99527031,23.81582803,0.1,12,60,128,100,808,2141,-23500,5,150,0,0,0,39.24,20.1,12.2,98520,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,768067,,906913,3.191824,"""","""",911760,,754750,2.40723,"""","""",921221,,774746,2.061492,"""","""",953703,,881196,1.613933,"""","""",656538,,920227,0.994377,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174391,96,1,1.1,1.4,2022-07-14T10:57:00,0,2022-07-14,10:57:00,37.99529034,23.81589222,0,12,60,128,100,840,2308,-28403,5,150,0,0,0,39.26,20.1,12.22,98516,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,768280,,907433,3.222696,"""","""",911891,,755033,2.43069,"""","""",921370,,775059,2.082204,"""","""",953881,,881503,1.630092,"""","""",656209,,919889,1.006897,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174392,96,1,1.1,1.4,2022-07-14T10:58:00,0,2022-07-14,10:58:00,37.99529159,23.81589437,0,12,60,128,100,920,2133,-28504,5,150,0,0,0,39.28,20.1,12.24,98520,39.5,SINGLESPOT-UV-BLUE-GREEN-RED-IR,768477,,907992,3.254215,"""","""",912310,,755546,2.45244,"""","""",913942,,768940,2.098709,"""","""",954126,,881869,1.644999,"""","""",656159,,919891,1.01699,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174393,96,1,1.1,1.4,2022-07-14T10:59:00,0,2022-07-14,10:59:00,37.99529338,23.81588453,0,12,60,128,100,758,1945,-27295,5,150,0,0,0,39.3,20.1,12.26,98516,39.56,SINGLESPOT-UV-BLUE-GREEN-RED-IR,768868,,908745,3.288305,"""","""",912987,,756302,2.476835,"""","""",913713,,768922,2.121229,"""","""",954482,,882329,1.661933,"""","""",653450,,916214,1.02996,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174394,96,1,1.1,1.4,2022-07-14T11:00:00,0,2022-07-14,11:00:00,37.99529368,23.81590003,0,12,60,128,100,925,2245,-28870,5,150,0,0,0,39.3,20.1,12.26,98524,39.56,SINGLESPOT-UV-BLUE-GREEN-RED-IR,768814,,908949,3.318632,"""","""",908044,,752415,2.501226,"""","""",909414,,765433,2.140718,"""","""",954855,,882822,1.678253,"""","""",653541,,916428,1.040691,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174395,96,1,1.1,1.4,2022-07-14T11:01:00,0,2022-07-14,11:01:00,37.99529451,23.81590939,0,12,60,128,100,804,2220,-26756,5,150,0,0,0,39.33,20.1,12.27,98536,39.56,SINGLESPOT-UV-BLUE-GREEN-RED-IR,769205,,909759,3.353283,"""","""",908446,,752900,2.526193,"""","""",909579,,765703,2.160406,"""","""",955531,,883547,1.693631,"""","""",653723,,916792,1.051727,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,174396,96,1,1.1,1.4,2022-07-14T11:02:00,0,2022-07-14,11:02:00,37.99528903,23.81590116,0,12,60,128,100,554,1950,-27083,5,150,0,0,0,39.36,20.1,12.3,98524,39.63,SINGLESPOT-UV-BLUE-GREEN-RED-IR,769283,,910212,3.38882,"""","""",908677,,753293,2.550655,"""","""",910016,,766261,2.181549,"""","""",955842,,884039,1.711369,"""","""",654042,,917381,1.066337,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
